name,fuzzies,base_eq,fuzzy_eq,fuzzy_neq,fuzzy_err
spider/cinema/0022,16,-2,0,0,0
spider/city_record/0001,16,,0,0,16
spider/city_record/0002,16,True,16,0,0
spider/city_record/0003,16,True,16,0,0
spider/city_record/0004,16,-2,0,0,0
spider/city_record/0005,16,True,15,1,0
spider/city_record/0006,16,-2,0,0,0
spider/city_record/0007,16,True,16,0,0
spider/city_record/0008,16,-2,0,0,0
spider/city_record/0009,16,True,16,0,0
spider/city_record/0010,16,-2,0,0,0
spider/city_record/0011,16,-2,0,0,0
spider/city_record/0012,16,-2,0,0,0
spider/city_record/0013,16,-2,0,0,0
spider/city_record/0014,16,-2,0,0,0
spider/city_record/0015,16,True,16,0,0
spider/city_record/0016,16,True,16,0,0
spider/city_record/0017,16,,0,0,16
spider/city_record/0018,16,,0,0,16
spider/city_record/0019,16,,0,0,16
spider/city_record/0020,16,True,16,0,0
spider/climbing/0001,16,,0,0,16
spider/climbing/0002,16,True,16,0,0
spider/climbing/0003,16,True,16,0,0
spider/climbing/0004,16,,0,0,16
spider/climbing/0005,16,,0,0,16
spider/climbing/0006,16,-2,0,0,0
spider/climbing/0007,16,True,16,0,0
spider/climbing/0008,16,,0,0,16
spider/climbing/0009,16,-2,0,0,0
spider/climbing/0010,16,,0,0,16
spider/climbing/0011,16,,0,0,16
spider/climbing/0012,16,-2,0,0,0
spider/climbing/0013,16,True,16,0,0
spider/climbing/0014,16,True,16,0,0
spider/climbing/0015,16,,0,0,16
spider/climbing/0016,16,True,16,0,0
spider/climbing/0017,16,True,16,0,0
spider/climbing/0018,16,True,15,1,0
spider/climbing/0019,16,,0,0,16
spider/climbing/0020,16,True,16,0,0
spider/club_1/0001,16,,0,0,16
spider/club_1/0002,16,True,16,0,0
spider/club_1/0003,16,,0,0,16
spider/club_1/0004,16,,0,0,16
spider/club_1/0005,16,True,16,0,0
spider/club_1/0006,16,True,16,0,0
spider/club_1/0007,16,,0,0,16
spider/club_1/0008,16,,0,0,16
spider/club_1/0009,16,,0,0,16
spider/club_1/0010,16,,0,0,16
spider/club_1/0011,16,True,16,0,0
spider/club_1/0013,16,True,16,0,0
spider/club_1/0014,16,-2,0,0,0
spider/club_1/0015,16,-2,0,0,0
spider/club_1/0016,16,True,16,0,0
spider/club_1/0017,16,True,16,0,0
spider/club_1/0018,16,True,16,0,0
spider/club_1/0019,16,True,16,0,0
spider/club_1/0020,16,True,16,0,0
spider/club_1/0021,16,True,16,0,0
spider/club_1/0022,16,,0,0,16
spider/club_1/0023,16,True,16,0,0
spider/club_1/0024,16,True,16,0,0
spider/club_1/0025,16,,0,0,16
spider/club_1/0026,16,-2,0,0,0
spider/club_1/0027,16,,0,0,16
spider/club_1/0028,16,True,16,0,0
spider/club_1/0029,16,True,16,0,0
spider/club_1/0030,16,,0,0,16
spider/club_1/0032,16,True,16,0,0
spider/club_1/0033,16,,0,0,16
spider/club_1/0034,16,,0,0,16
spider/club_1/0035,16,,0,0,16
spider/coffee_shop/0001,16,,0,0,16
spider/coffee_shop/0002,16,,0,0,16
spider/coffee_shop/0003,16,True,16,0,0
spider/coffee_shop/0004,16,True,16,0,0
spider/coffee_shop/0005,16,,0,0,16
spider/coffee_shop/0006,16,True,13,3,0
spider/coffee_shop/0007,16,True,14,2,0
spider/coffee_shop/0008,16,True,13,3,0
spider/coffee_shop/0009,16,,0,0,16
spider/coffee_shop/0010,16,True,11,5,0
spider/coffee_shop/0011,16,-2,0,0,0
spider/coffee_shop/0012,16,-2,0,0,0
spider/coffee_shop/0013,16,,0,0,16
spider/coffee_shop/0014,16,True,16,0,0
spider/coffee_shop/0015,16,True,16,0,0
spider/coffee_shop/0016,16,,0,0,16
spider/coffee_shop/0017,16,,0,0,16
spider/coffee_shop/0018,16,True,16,0,0
spider/college_1/0001,16,,0,0,16
spider/college_1/0002,16,,0,0,16
spider/college_1/0003,16,-2,0,0,0
spider/college_1/0004,16,True,16,0,0
spider/college_1/0005,16,,0,0,16
spider/college_1/0006,16,True,16,0,0
spider/college_1/0007,16,True,16,0,0
spider/college_1/0008,16,True,16,0,0
spider/college_1/0009,16,,0,0,16
spider/college_1/0010,16,,0,0,16
spider/college_1/0011,16,True,16,0,0
spider/college_1/0012,16,,0,0,16
spider/college_1/0013,16,,0,0,16
spider/college_1/0014,16,,0,0,16
spider/college_1/0015,16,,0,0,16
spider/college_1/0016,16,,0,0,16
spider/college_1/0017,16,,0,0,16
spider/college_1/0018,16,,0,0,16
spider/college_1/0019,16,,0,0,16
spider/college_1/0020,16,-2,0,0,0
spider/college_1/0021,16,-2,0,0,0
spider/college_1/0022,16,,0,0,16
spider/college_1/0023,16,,0,0,16
spider/college_1/0024,16,,0,0,16
spider/college_1/0025,16,-2,0,0,0
spider/college_1/0026,16,-2,0,0,0
spider/college_1/0027,16,,0,0,16
spider/college_1/0028,16,,0,0,16
spider/college_1/0029,16,,0,0,16
spider/college_1/0030,16,,0,0,16
spider/college_1/0031,16,,0,0,16
spider/college_1/0032,16,,0,0,16
spider/college_1/0033,16,,0,0,16
spider/college_1/0034,16,True,12,4,0
spider/college_1/0035,16,,0,0,16
spider/college_1/0036,16,True,13,3,0
spider/college_1/0037,16,-2,0,0,0
spider/college_1/0038,16,,0,0,16
spider/college_1/0039,16,,0,0,16
spider/college_1/0040,16,,0,0,16
spider/college_1/0041,16,,0,0,16
spider/college_1/0042,16,,0,0,16
spider/college_1/0043,16,True,16,0,0
spider/college_1/0044,16,True,16,0,0
spider/college_1/0045,16,True,16,0,0
spider/college_1/0046,16,-2,0,0,0
spider/college_1/0047,16,-2,0,0,0
spider/college_1/0048,16,True,15,1,0
spider/college_1/0049,16,,0,0,16
spider/college_1/0050,16,-2,0,0,0
spider/college_1/0051,16,-2,0,0,0
spider/college_1/0052,16,True,16,0,0
spider/college_1/0053,16,-2,0,0,0
spider/college_1/0054,16,-2,0,0,0
spider/college_1/0055,16,True,16,0,0
spider/college_1/0056,16,True,16,0,0
spider/college_1/0057,16,True,14,2,0
spider/college_1/0058,16,,0,0,16
spider/college_1/0059,16,-2,0,0,0
spider/college_1/0060,16,True,16,0,0
spider/college_1/0061,16,-2,0,0,0
spider/college_1/0062,16,-2,0,0,0
spider/college_1/0063,16,-2,0,0,0
spider/college_1/0064,16,True,14,2,0
spider/college_1/0065,16,-2,0,0,0
spider/college_1/0066,16,True,14,2,0
spider/college_1/0067,16,-2,0,0,0
spider/college_1/0068,16,True,16,0,0
spider/college_1/0069,16,True,16,0,0
spider/college_1/0070,16,-2,0,0,0
spider/college_1/0071,16,-2,0,0,0
spider/college_1/0072,16,-2,0,0,0
spider/college_1/0073,16,-2,0,0,0
spider/college_1/0074,16,True,16,0,0
spider/college_1/0075,16,-2,0,0,0
spider/college_1/0076,16,-2,0,0,0
spider/college_1/0077,16,False,11,5,0
spider/college_1/0078,16,-2,0,0,0
spider/college_1/0079,16,True,12,4,0
spider/college_1/0081,16,-2,0,0,0
spider/college_1/0082,16,-2,0,0,0
spider/college_2/0001,16,True,16,0,0
spider/college_2/0002,16,,0,0,16
spider/college_2/0003,16,,0,0,16
spider/college_2/0004,16,True,16,0,0
spider/college_2/0005,16,,0,0,16
spider/college_2/0006,16,-2,0,0,0
spider/college_2/0007,16,,0,0,16
spider/college_2/0008,16,,0,0,16
spider/college_2/0009,16,,0,0,16
spider/college_2/0010,16,,0,0,16
spider/college_2/0011,16,True,6,10,0
spider/college_2/0012,16,True,16,0,0
spider/college_2/0013,16,,0,0,16
spider/college_2/0014,16,True,16,0,0
spider/college_2/0015,16,,0,0,16
spider/college_2/0016,16,,0,0,16
spider/college_2/0017,16,-2,0,0,0
spider/college_2/0018,16,,0,0,16
spider/college_2/0019,16,,0,0,16
spider/college_2/0020,16,True,16,0,0
spider/college_2/0021,16,-2,0,0,0
spider/college_2/0022,16,-2,0,0,0
spider/college_2/0023,16,-2,0,0,0
spider/college_2/0024,16,True,0,16,0
spider/college_2/0025,16,-2,0,0,0
spider/college_2/0026,16,-2,0,0,0
spider/college_2/0027,16,,0,0,16
spider/college_2/0028,16,,0,0,16
spider/college_2/0029,16,,0,0,16
spider/college_2/0030,16,True,16,0,0
spider/college_2/0031,16,-2,0,0,0
spider/college_2/0032,16,,0,0,16
spider/college_2/0033,16,True,16,0,0
spider/college_2/0034,16,True,14,2,0
spider/college_2/0036,16,,0,0,16
spider/college_2/0037,16,,0,0,16
spider/college_2/0038,16,True,16,0,0
spider/college_2/0039,16,,0,0,16
spider/college_2/0040,16,-2,0,0,0
spider/college_2/0041,16,,0,0,16
spider/college_2/0042,16,-2,0,0,0
spider/college_2/0043,16,,0,0,16
spider/college_2/0044,16,-2,0,0,0
spider/college_2/0045,16,,0,0,16
spider/college_2/0046,16,-2,0,0,0
spider/college_2/0047,16,True,16,0,0
spider/college_2/0048,16,-2,0,0,0
spider/college_2/0049,16,True,16,0,0
spider/college_2/0050,16,-2,0,0,0
spider/college_2/0051,16,-2,0,0,0
spider/college_2/0052,16,-2,0,0,0
spider/college_2/0053,16,True,16,0,0
spider/college_2/0055,16,-2,0,0,0
spider/college_2/0056,16,-2,0,0,0
spider/college_2/0057,16,-2,0,0,0
spider/college_2/0058,16,-2,0,0,0
spider/college_2/0059,16,True,16,0,0
spider/college_2/0060,16,True,16,0,0
spider/college_2/0061,16,True,16,0,0
spider/college_2/0062,16,-2,0,0,0
spider/college_2/0063,16,-2,0,0,0
spider/college_2/0064,16,True,16,0,0
spider/college_2/0065,16,-2,0,0,0
spider/college_2/0066,16,-2,0,0,0
spider/college_2/0068,16,-2,0,0,0
spider/college_2/0069,16,-2,0,0,0
spider/college_2/0070,16,True,16,0,0
spider/college_2/0071,16,True,16,0,0
spider/college_2/0072,16,True,16,0,0
spider/college_2/0073,16,True,16,0,0
spider/college_2/0076,16,-2,0,0,0
spider/college_2/0077,16,True,16,0,0
spider/college_2/0079,16,True,16,0,0
spider/college_2/0080,16,,0,0,16
spider/college_2/0081,16,,0,0,16
spider/college_2/0082,16,-2,0,0,0
spider/college_2/0083,16,True,16,0,0
spider/college_2/0084,16,-2,0,0,0
spider/college_3/0001,16,,0,0,16
spider/college_3/0002,16,,0,0,16
spider/college_3/0003,16,True,16,0,0
spider/college_3/0004,16,True,16,0,0
spider/college_3/0005,16,,0,0,16
spider/college_3/0006,16,True,16,0,0
spider/college_3/0007,16,,0,0,16
spider/college_3/0008,16,,0,0,16
spider/college_3/0009,16,-2,0,0,0
spider/college_3/0010,16,True,16,0,0
spider/college_3/0011,16,True,16,0,0
spider/college_3/0012,16,True,16,0,0
spider/college_3/0013,16,,0,0,16
spider/college_3/0014,16,,0,0,16
spider/college_3/0015,16,,0,0,16
spider/college_3/0016,16,True,16,0,0
spider/college_3/0017,16,True,16,0,0
spider/college_3/0018,16,True,16,0,0
spider/college_3/0019,16,-2,0,0,0
spider/college_3/0020,16,True,16,0,0
spider/college_3/0021,16,-2,0,0,0
spider/college_3/0022,16,-2,0,0,0
spider/college_3/0023,16,-2,0,0,0
spider/college_3/0024,16,-2,0,0,0
spider/college_3/0025,16,True,16,0,0
spider/college_3/0026,16,True,16,0,0
spider/college_3/0027,16,-2,0,0,0
spider/college_3/0028,16,,0,0,0
spider/college_3/0029,16,,0,0,0
spider/college_3/0030,16,True,16,0,0
spider/college_3/0031,16,True,16,0,0
spider/college_3/0032,16,-2,0,0,0
spider/college_3/0033,16,-2,0,0,0
spider/college_3/0034,16,-2,0,0,0
spider/college_3/0035,16,True,16,0,0
spider/college_3/0036,16,True,16,0,0
spider/company_1/0001,16,-2,0,0,0
spider/company_1/0002,16,True,16,0,0
spider/company_1/0003,16,,0,0,16
spider/company_1/0004,16,True,16,0,0
spider/company_1/0005,16,True,16,0,0
spider/company_1/0006,16,,0,0,16
spider/company_1/0007,16,,0,0,16
spider/company_employee/0001,16,,0,0,16
spider/company_employee/0002,16,,0,0,16
spider/company_employee/0003,16,,0,0,16
spider/company_employee/0004,16,True,16,0,0
spider/company_employee/0005,16,,0,0,16
spider/company_employee/0006,16,,0,0,16
spider/company_employee/0007,16,,0,0,16
spider/company_employee/0008,16,,0,0,16
spider/company_employee/0009,16,True,16,0,0
spider/company_employee/0010,16,True,11,5,0
spider/company_employee/0011,16,,0,0,16
spider/company_employee/0012,16,,0,0,16
spider/company_employee/0013,16,-2,0,0,0
spider/company_employee/0014,16,,0,0,16
spider/company_employee/0015,16,True,16,0,0
spider/company_employee/0016,16,True,16,0,0
spider/company_office/0001,16,,0,0,16
spider/company_office/0002,16,-2,0,0,0
spider/company_office/0003,16,True,16,0,0
spider/company_office/0004,16,-2,0,0,0
spider/company_office/0005,16,,0,0,16
spider/company_office/0006,16,,0,0,16
spider/company_office/0007,16,,0,0,16
spider/company_office/0008,16,True,16,0,0
spider/company_office/0009,16,,0,0,16
spider/company_office/0010,16,,0,0,16
spider/company_office/0011,16,-2,0,0,0
spider/company_office/0012,16,-2,0,0,0
spider/company_office/0013,16,True,16,0,0
spider/company_office/0014,16,,0,0,16
spider/company_office/0015,16,True,16,0,0
spider/company_office/0016,16,,0,0,16
spider/company_office/0017,16,True,16,0,0
spider/company_office/0018,16,True,8,8,0
spider/company_office/0019,16,,0,0,16
spider/company_office/0020,16,True,13,3,0
spider/county_public_safety/0001,16,,0,0,16
spider/county_public_safety/0002,16,,0,0,16
spider/county_public_safety/0003,16,True,16,0,0
spider/county_public_safety/0004,16,,0,0,16
spider/county_public_safety/0005,16,,0,0,16
spider/county_public_safety/0006,16,True,16,0,0
spider/county_public_safety/0007,16,True,16,0,0
spider/county_public_safety/0008,16,,0,0,16
spider/county_public_safety/0009,16,-2,0,0,0
spider/county_public_safety/0010,16,,0,0,16
spider/county_public_safety/0011,16,,0,0,16
spider/county_public_safety/0012,16,-2,0,0,0
spider/county_public_safety/0013,16,-2,0,0,0
spider/county_public_safety/0014,16,,0,0,16
spider/county_public_safety/0015,16,,0,0,16
spider/county_public_safety/0016,16,,0,0,16
spider/county_public_safety/0018,16,True,10,6,0
spider/county_public_safety/0019,16,,0,0,16
spider/county_public_safety/0020,16,,0,0,16
spider/cre_Doc_Control_Systems/0001,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0002,16,True,16,0,0
spider/cre_Doc_Control_Systems/0003,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0004,16,True,16,0,0
spider/cre_Doc_Control_Systems/0005,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0006,16,True,16,0,0
spider/cre_Doc_Control_Systems/0007,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0008,16,True,16,0,0
spider/cre_Doc_Control_Systems/0009,16,,0,0,16
spider/cre_Doc_Control_Systems/0010,16,True,16,0,0
spider/cre_Doc_Control_Systems/0011,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0012,16,,0,0,16
spider/cre_Doc_Control_Systems/0013,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0014,16,True,15,1,0
spider/cre_Doc_Control_Systems/0015,16,,0,0,16
spider/cre_Doc_Control_Systems/0016,16,True,16,0,0
spider/cre_Doc_Control_Systems/0017,16,True,16,0,0
spider/cre_Doc_Control_Systems/0018,16,True,16,0,0
spider/cre_Doc_Control_Systems/0019,16,,0,0,16
spider/cre_Doc_Control_Systems/0020,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0021,16,True,16,0,0
spider/cre_Doc_Control_Systems/0022,16,True,16,0,0
spider/cre_Doc_Control_Systems/0023,16,True,16,0,0
spider/cre_Doc_Control_Systems/0024,16,True,10,6,0
spider/cre_Doc_Control_Systems/0025,16,True,16,0,0
spider/cre_Doc_Control_Systems/0026,16,True,16,0,0
spider/cre_Doc_Control_Systems/0027,16,,0,0,16
spider/cre_Doc_Control_Systems/0028,16,-2,0,0,0
spider/cre_Doc_Control_Systems/0029,16,,0,0,16
spider/cre_Doc_Control_Systems/0030,16,,0,0,16
spider/cre_Doc_Control_Systems/0031,16,True,16,0,0
spider/cre_Doc_Control_Systems/0032,16,,0,0,16
spider/cre_Doc_Control_Systems/0033,16,,0,0,16
spider/cre_Doc_Tracking_DB/0001,16,,0,0,16
spider/cre_Doc_Tracking_DB/0002,16,-2,0,0,0
spider/cre_Doc_Tracking_DB/0003,16,,0,0,16
spider/cre_Doc_Tracking_DB/0004,16,,0,0,16
spider/cre_Doc_Tracking_DB/0005,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0006,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0007,16,,0,0,16
spider/cre_Doc_Tracking_DB/0008,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0009,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0010,16,False,13,3,0
spider/cre_Doc_Tracking_DB/0011,16,,0,0,16
spider/cre_Doc_Tracking_DB/0012,16,,0,0,16
spider/cre_Doc_Tracking_DB/0013,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0014,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0015,16,,0,0,16
spider/cre_Doc_Tracking_DB/0016,16,-2,0,0,0
spider/cre_Doc_Tracking_DB/0017,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0018,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0019,16,,0,0,16
spider/cre_Doc_Tracking_DB/0020,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0021,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0022,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0023,16,,0,0,16
spider/cre_Doc_Tracking_DB/0024,16,,0,0,16
spider/cre_Doc_Tracking_DB/0025,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0026,16,-2,0,0,0
spider/cre_Doc_Tracking_DB/0027,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0028,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0029,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0030,16,-2,0,0,0
spider/cre_Doc_Tracking_DB/0031,16,False,12,4,0
spider/cre_Doc_Tracking_DB/0032,16,-2,0,0,0
spider/cre_Doc_Tracking_DB/0033,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0034,16,,0,0,16
spider/cre_Doc_Tracking_DB/0035,16,,0,0,16
spider/cre_Doc_Tracking_DB/0036,16,True,16,0,0
spider/cre_Doc_Tracking_DB/0037,16,-2,0,0,0
spider/cre_Doc_Tracking_DB/0038,16,,0,0,16
spider/cre_Doc_Tracking_DB/0039,16,,0,0,16
spider/cre_Doc_Tracking_DB/0040,16,,0,0,16
spider/cre_Doc_Tracking_DB/0041,16,False,3,13,0
spider/cre_Doc_Tracking_DB/0042,16,,0,0,16
spider/cre_Doc_Tracking_DB/0043,16,,0,0,16
spider/cre_Doc_Tracking_DB/0044,16,,0,0,16
spider/cre_Doc_Tracking_DB/0045,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0001,16,,0,0,16
spider/cre_Docs_and_Epenses/0002,16,,0,0,16
spider/cre_Docs_and_Epenses/0003,16,,0,0,16
spider/cre_Docs_and_Epenses/0004,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0005,16,True,16,0,0
spider/cre_Docs_and_Epenses/0006,16,,0,0,16
spider/cre_Docs_and_Epenses/0007,16,,0,0,16
spider/cre_Docs_and_Epenses/0008,16,,0,0,16
spider/cre_Docs_and_Epenses/0009,16,True,16,0,0
spider/cre_Docs_and_Epenses/0010,16,,0,0,16
spider/cre_Docs_and_Epenses/0011,16,True,16,0,0
spider/cre_Docs_and_Epenses/0012,16,,0,0,16
spider/cre_Docs_and_Epenses/0013,16,True,16,0,0
spider/cre_Docs_and_Epenses/0014,16,,0,0,16
spider/cre_Docs_and_Epenses/0015,16,True,6,10,0
spider/cre_Docs_and_Epenses/0016,16,True,6,10,0
spider/cre_Docs_and_Epenses/0017,16,,0,0,16
spider/cre_Docs_and_Epenses/0018,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0019,16,True,16,0,0
spider/cre_Docs_and_Epenses/0020,16,True,16,0,0
spider/cre_Docs_and_Epenses/0021,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0022,16,True,16,0,0
spider/cre_Docs_and_Epenses/0023,16,True,16,0,0
spider/cre_Docs_and_Epenses/0024,16,,0,0,16
spider/cre_Docs_and_Epenses/0025,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0026,16,True,16,0,0
spider/cre_Docs_and_Epenses/0027,16,False,11,5,0
spider/cre_Docs_and_Epenses/0028,16,,0,0,16
spider/cre_Docs_and_Epenses/0029,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0030,16,True,16,0,0
spider/cre_Docs_and_Epenses/0031,16,,0,0,16
spider/cre_Docs_and_Epenses/0032,16,True,16,0,0
spider/cre_Docs_and_Epenses/0033,16,True,16,0,0
spider/cre_Docs_and_Epenses/0034,16,True,16,0,0
spider/cre_Docs_and_Epenses/0035,16,,0,0,16
spider/cre_Docs_and_Epenses/0036,16,,0,0,16
spider/cre_Docs_and_Epenses/0037,16,True,16,0,0
spider/cre_Docs_and_Epenses/0038,16,True,16,0,0
spider/cre_Docs_and_Epenses/0039,16,-2,0,0,0
spider/cre_Docs_and_Epenses/0040,16,,0,0,16
spider/cre_Docs_and_Epenses/0042,16,-2,0,0,0
spider/cre_Drama_Workshop_Groups/0001,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0002,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0003,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0004,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0005,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0006,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0007,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0008,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0009,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0010,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0011,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0012,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0013,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0014,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0015,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0016,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0017,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0018,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0019,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0020,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0021,16,-2,0,0,0
spider/cre_Drama_Workshop_Groups/0022,16,True,3,13,0
spider/cre_Drama_Workshop_Groups/0023,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0024,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0025,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0026,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0027,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0028,16,False,5,11,0
spider/cre_Drama_Workshop_Groups/0029,16,False,6,10,0
spider/cre_Drama_Workshop_Groups/0030,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0031,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0032,16,True,16,0,0
spider/cre_Drama_Workshop_Groups/0033,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0034,16,-2,0,0,0
spider/cre_Drama_Workshop_Groups/0035,16,-2,0,0,0
spider/cre_Drama_Workshop_Groups/0036,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0037,16,True,10,6,0
spider/cre_Drama_Workshop_Groups/0038,16,-2,0,0,0
spider/cre_Drama_Workshop_Groups/0039,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0040,16,,0,0,16
spider/cre_Drama_Workshop_Groups/0041,16,-2,0,0,0
spider/cre_Theme_park/0001,16,,0,0,16
spider/cre_Theme_park/0002,16,,0,0,16
spider/cre_Theme_park/0003,16,-2,0,0,0
spider/cre_Theme_park/0004,16,,0,0,16
spider/cre_Theme_park/0005,16,-2,0,0,0
spider/cre_Theme_park/0006,16,,1,8,7
spider/cre_Theme_park/0007,16,-2,0,0,0
spider/cre_Theme_park/0008,16,True,16,0,0
spider/cre_Theme_park/0009,16,True,8,8,0
spider/cre_Theme_park/0010,16,-2,0,0,0
spider/cre_Theme_park/0011,16,,0,0,16
spider/cre_Theme_park/0012,16,-2,0,0,0
spider/cre_Theme_park/0013,16,True,16,0,0
spider/cre_Theme_park/0014,16,True,16,0,0
spider/cre_Theme_park/0015,16,True,16,0,0
spider/cre_Theme_park/0016,16,True,10,6,0
spider/cre_Theme_park/0017,16,False,14,2,0
spider/cre_Theme_park/0018,16,False,12,4,0
spider/cre_Theme_park/0019,16,False,8,8,0
spider/cre_Theme_park/0020,16,True,16,0,0
spider/cre_Theme_park/0021,16,False,11,5,0
spider/cre_Theme_park/0022,16,True,9,7,0
spider/cre_Theme_park/0023,16,True,3,13,0
spider/cre_Theme_park/0024,16,True,16,0,0
spider/cre_Theme_park/0025,16,,0,0,0
spider/cre_Theme_park/0026,16,-2,0,0,0
spider/cre_Theme_park/0027,16,-2,0,0,0
spider/cre_Theme_park/0028,16,,0,0,16
spider/cre_Theme_park/0029,16,,0,0,16
spider/cre_Theme_park/0030,16,-2,0,0,0
spider/cre_Theme_park/0031,16,,0,0,16
spider/cre_Theme_park/0032,16,,0,0,16
spider/cre_Theme_park/0033,16,,0,0,16
spider/cre_Theme_park/0034,16,,0,0,16
spider/cre_Theme_park/0035,16,True,16,0,0
spider/cre_Theme_park/0036,16,False,4,12,0
spider/cre_Theme_park/0037,16,True,16,0,0
spider/cre_Theme_park/0038,16,True,16,0,0
spider/cre_Theme_park/0039,16,True,16,0,0
spider/cre_Theme_park/0040,16,-2,0,0,0
spider/cre_Theme_park/0041,16,,0,0,0
spider/cre_Theme_park/0042,16,,0,0,16
spider/csu_1/0001,16,True,16,0,0
spider/csu_1/0002,16,True,16,0,0
spider/csu_1/0003,16,True,16,0,0
spider/csu_1/0005,16,True,16,0,0
spider/csu_1/0006,16,True,16,0,0
spider/csu_1/0007,16,-2,0,0,0
spider/csu_1/0008,16,-2,0,0,0
spider/csu_1/0009,16,-2,0,0,0
spider/csu_1/0010,16,True,16,0,0
spider/csu_1/0011,16,,0,0,16
spider/csu_1/0012,16,,0,0,16
spider/csu_1/0013,16,-2,0,0,0
spider/csu_1/0014,16,,0,0,16
spider/csu_1/0015,16,,0,0,16
spider/csu_1/0016,16,-2,0,0,0
spider/csu_1/0017,16,-2,0,0,0
spider/csu_1/0018,16,-2,0,0,0
spider/csu_1/0019,16,-2,0,0,0
spider/csu_1/0020,16,,0,0,16
spider/csu_1/0021,16,-2,0,0,0
spider/csu_1/0022,16,-2,0,0,0
spider/csu_1/0023,16,,0,0,16
spider/csu_1/0024,16,-2,0,0,0
spider/csu_1/0025,16,-2,0,0,0
spider/csu_1/0027,16,-2,0,0,0
spider/csu_1/0029,16,-2,0,0,0
spider/csu_1/0030,16,-2,0,0,0
spider/csu_1/0033,16,,0,0,16
spider/culture_company/0001,16,,0,0,16
spider/culture_company/0002,16,True,16,0,0
spider/culture_company/0003,16,True,16,0,0
spider/culture_company/0004,16,,0,0,16
spider/culture_company/0005,16,,0,0,16
spider/culture_company/0006,16,,0,0,16
spider/culture_company/0007,16,,0,0,16
spider/culture_company/0008,16,True,12,4,0
spider/culture_company/0009,16,True,10,6,0
spider/culture_company/0011,16,,0,0,16
spider/culture_company/0012,16,,0,0,16
spider/culture_company/0013,16,-2,0,0,0
spider/culture_company/0014,16,-2,0,0,0
spider/culture_company/0015,16,True,16,0,0
spider/culture_company/0016,16,-2,0,0,0
spider/culture_company/0017,16,True,16,0,0
spider/culture_company/0018,16,-2,0,0,0
